en,de,score
"III, May 2006; retrieved November 7, 2007 Z. Ornea, Anii treizeci.","III, Mai 2006; abgerufen 7. November 2007 Z. Ornea, Anii treizeci.",0.5416985574604648
"I’m talking about disavowing previous lives, previous beliefs, previous behaviours.""","Ich Nomm sprechen über die Ablehnung früherer Leben, früheren Überzeugungen, früheren Verhaltensweisen. """,0.38739713544208976
"Confirmation of President Obama's first nominee, Andrew Traver, stalled in 2011 after the NRA expressed strong opposition.","Die Bestätigung des ersten Kandidaten von Präsident Obama, Andrew Traver, kam 2011 ins Stocken, nachdem die NRA starke Opposition zum Ausdruck gebracht hatte.",1.8508651445646107
"especially, volume III and volume IV on the Pythoness and Delphi).",insbesondere Band III und Band IV über die Pythonin und Delphi).,0.5688784017112235
All these smaller attacks remind me of smaller tremors before a massive earthquake.,All diese kleineren Angriffe erinnern mich an kleinere Erschütterungen vor einem massiven Erdbeben.,0.1400611556505981
"Allosaurus was a typical large theropod, having a massive skull on a short neck, a long, slightly sloping tail and reduced forelimbs.","Allosaurus war eine typische große Theropode, mit einem massiven Schädel auf einem kurzen Hals, einem langen, leicht abfallenden Schwanz und reduzierten Unterschenkeln.",0.6353602358687235
The fires of perdition might blaze in his heart; reason might reel and stagger on its throne.,Das Feuer des Verderbens brennt in seinem Herzen; die Vernunft dreht und taumelt auf seinem Thron.,0.29402409493416354
"Cudbear is a dye extracted from orchil lichens that can be used to dye wool and silk, without the use of mordant.","CudBear ist ein Farbstoff aus Orchideenflechten extrahiert, die verwendet werden können, um Wolle und Seide zu färben, ohne die Verwendung von mordant.",0.2864375630159487
"On April 25, recalled RHP Louis Coleman from the bereavement list and optioned LHP Luis Avilán to AAA Oklahoma City.",Am 25. April erinnerte RHP Louis Coleman von der Trauerliste und entschied sich für LHP Luis Avilán AAA Oklahoma City.,-1.3766768538770922
"In ""Mighty Morphin' Mutants,"" Goldar trains six Putty Patrollers to fight like the Power Rangers.","In ""Mighty Morphin 'Mutants"", Goldar trainiert sechs Putty Patrollers wie die Power Rangers kämpfen.",0.7372376723563359
These two fluids can neutralize each other when combined.,"Diese beiden Flüssigkeiten können sich gegenseitig neutralisieren, wenn sie kombiniert werden.",0.0961644855925274
He also created overlordship over large portions of Laos and Cambodia.,Er schuf auch die Herrschaft über große Teile von Laos und Kambodscha.,0.2733762628110074
"Jovian died on 16 February 364, due to either indigestion or charcoal vapour inhalation.","Jovian starb am 16. Februar 364, entweder durch Verdauung oder durch Einatmen von Kohledampf.",0.15493320853206857
"The excavations revealed 49 stone coffins, 30 coffin lids, and five headstones.","Die Ausgrabungen enthüllten 49 Steinsärge, 30 Sargdeckel und fünf Kopfsteine.",0.3461031242012626
The other gases with it may be firedamp or blackdamp.,Die anderen Gase können feuerfeucht oder schwärzfeucht sein.,0.537051024769143
"As an athlete, he especially excelled in the decathlon; almost daily he practised the ten different disciplines.","Als Athlet glänzte er vor allem im Zehnkampf, fast täglich übte er die zehn verschiedenen Disziplinen aus.",0.07859089801611334
The Oxfordshire Coroner subsequently recorded an inquest verdict of suicide on 22 February 2007.,Der Oxfordshire Coroner verzeichnete daraufhin am 22. Februar 2007 ein Suizidurteil.,0.24541517052914863
Antiochus III recaptured Arsacid controlled territory in 209 BC from Arsaces II.,Antiochus III. eroberte 209 v. Chr. arsacid kontrolliertes Gebiet von Arsaces II.,0.15454456211003154
"In the quarterfinals, she defeated Anastasia Pavlyuchenkova and proceeded to the semifinals where she won against Monica Niculescu.","Im Viertelfinale besiegte sie Anastasia Pavlyuchenkova und ging ins Halbfinale, wo sie gegen Monica Niculescu gewann.",-0.11047240129909275
PAVN attacks by fire against the 44th Regiment in Thanh An District of Pleiku and against the Rangers north of Kontum.,PAVN Angriffe mit Feuer gegen das 44. Regiment in Thanh An District of Pleiku und gegen die Rangers nördlich von Kontum.,-0.36793622171972934
"Antrobus, Fiddes and Strachey in the Colonial Office promoted amalgamation, along with Lugard.","Antrobus, Fiddes und Strachey im Kolonialamt förderten zusammen mit Lugard die Fusion.",0.20844593357405006
Only black marketeers could enjoy an evident affluence.,Nur Schwarzhändler konnten einen offensichtlichen Wohlstand genießen.,0.24469960106245783
"They were strong young men, bright eyed and good hunters of the swift wallaby, the brown pigeon and the cunning goanna.”","Sie waren starke junge Männer, helle Augen und gute Jäger der schnellen Wallaby, die braune Taube und die listige Goanna.",0.19236532461213338
"Frederic M. Richards, 83, American biochemist, natural causes.","Frederic M. Richards, 83, amerikanischer Biochemiker, natürliche Ursachen.",0.3807412203320794
"During the late shower, Timo Glock gambled on staying out on drys.","Während der späten Dusche spielte Timo Glock darauf, auf Trockenheit zu bleiben.",-0.3161885092827715
"Anne, baptised 20 September 1632, who married Sir Thomas Mackworth, 3rd Baronet, of Normanton, Rutland, a distant relative.","Anne, getauft am 20. September 1632, heiratete Sir Thomas Mackworth, 3rd Baronet, von Normanton, Rutland, einem entfernten Verwandten.",-0.42457112987233964
"Samantha Bartlett from the Daily Star observed that ""the smooch whipped viewers into a frenzy, judging by the online reaction.""","Samantha Bartlett vom Daily Star bemerkte, dass ""der Smoothch die Zuschauer in eine Raserei peitschte, gemessen an der Online-Reaktion"".",0.11054862971196518
"By late on September 8, Gerda intensified into a hurricane.",Ende September intensivierte sich Gerda zu einem Hurrikan.,-0.20094595297850462
"She drugs and kidnaps Peri, locking her in the bunker again.",Sie nimmt Drogen und entführt Peri und sperrt sie wieder in den Bunker.,0.11278123430144676
Only the Department of Energy may declassify nuclear information.,Nur das Energieministerium darf nukleare Informationen deklassifizieren.,0.18572078891062663
2 seed Kevin Anderson in the quarterfinals before losing to no.,2 Samen Kevin Anderson im Viertelfinale vor dem Verlust auf Nein.,0.045294579062068886
Pius protested the deportations of Slovakian Jews to the Bratislava government from 1942.,Pius protestierte 1942 gegen die Deportationen slowakischer Juden an die Regierung von Bratislava.,0.2054865171182647
", the court pleadings between Jean de Pee from Laborde and Arnaud de Laforcade, inhabitant of Fourré.",", das Gerichtsverfahren zwischen Jean de Pee von Laborde und Arnaud de Laforcade, Einwohner von Fourré.",0.18390062999089032
"Its erection coming a little late for the collier, the Lady Darling which was wrecked on a reef just south of the Island in 1880.","Seine Errichtung kommt ein wenig spät für die collier, die Lady Darling, die auf einem Riff südlich der Insel im Jahr 1880 zerstört wurde.",0.519933554795232
"Disgusted, Chelsea bitterly broke up with Phillip.",Erschüttert zerbrach Chelsea bitterlich mit Phillip.,0.05560903642165249
"Shortly after overhearing Bartlett, Fleischer proceeded to discuss Plame with Gregory and Dickerson.",Kurz nach der Anhörung von Bartlett diskutierte Fleischer Plame mit Gregory und Dickerson.,-0.02448120281811476
"Raquel Welch portrays his mistress, who ultimately goads him into shooting her.","Raquel Welch porträtiert seine Herrin, die ihn schließlich dazu bringt, sie zu erschießen.",0.6055099557070466
"Under Nero, disillusioned writers reacted to Augustanism.",Unter Nero reagierten desillusionierte Schriftsteller auf den Augustanismus.,0.24027331051613054
"The Humane Society of the United States writes that the procedure can cause redness, ulceration, hemorrhaging, cloudiness, or even blindness.","Die Humane Society of the United States schreibt, dass das Verfahren Rötung, Ulzeration, Hämorrhagen, Trübungen oder sogar Blindheit verursachen kann.",0.4280230262319418
SIREN stands for SEN Integrated Renewable Energy Network Toolkit.,SIREN steht für SEN Integrated Renewable Energy Network Toolkit.,-0.12262732329502994
"While refuelling he knocked the jacks and the car drove off by itself, before beaching on a dune.","Beim Betanken klopfte er an die Buchsen und der Wagen fuhr von selbst ab, bevor er auf einer Düne fuhr.",-0.1829647067351534
"Cannons began firing, whistles tooted, horns blew, horsecars were forced to a standstill, the crowd yelled and cheered"", say Thomas and Hyman.","Die Kanonen fingen an zu feuern, Pfeifen zugespitzt, Hörner geblasen, die Hörner zum Stillstand gezwungen, die Menge schrie und jubelte "", sagen Thomas und Hyman.",0.4940488978423147
"The Redcoat Sousaphones perform a warm up concert in the Tate Center assembly area, while the Redcoat Drumline performs a drumshow in the parking lot.","Die Redcoat Sousaphones geben ein Aufwärmkonzert im Tate Center Montagebereich, während die Redcoat Drumline auf dem Parkplatz eine Drumshow vorführt.",0.16077666201085486
"The book chronicles the sensational lawsuit between Knoxville socialite Evelyn Hazen, granddaughter of Joseph Mabry, Jr., and her fiancée.","Das Buch beschreibt die sensationelle Klage zwischen der Knoxville-Sozialistin Evelyn Hazen, Enkelin von Joseph Mabry, Jr., und ihrer Verlobten.",-0.06983237632612403
"November 2010, Barkan, Elliott R. ""Return of the Nativists?","November 2010, Barkan, Elliott R. ""Rückkehr der Nativisten?",0.24265686353100482
"It encompasses the boroughs of Steelton and Highspire, both industrial suburbs of the City of Harrisburg.","Es umfasst die Bezirke Steelton und Highspire, beide Industrievororte der Stadt Harrisburg.",0.27210068745821103
In 1820 Harrison ran against Jennings in his reelection bid.,In 1820 Harrison lief gegen Jennings in seiner Wiederwahl Angebot.,0.31372979915465254
"Special cutters can also cut grooves, bevels, radii, or indeed any section desired.","Spezielle Fräser können auch Nuten, Bienen, Radien oder auch jede gewünschte Sektion schneiden.",-0.1497792537677447
Major lava flows have formed vast plateaus that overlie Paleozoic sandstone.,"Größere Lavaströme haben riesige Plateaus gebildet, die paläozoischen Sandstein überragen.",-0.6257207252228821
"It originally aired on AMC in the United States on October 31, 2010.",Ursprünglich ausgestrahlt auf AMC in den Vereinigten Staaten am 31. Oktober 2010.,0.36758281828445255
Brainiac would resurface as a member of the Legion of Doom in Challenge of the Super Friends cartoon voiced by Ted Cassidy.,Brainiac würde wieder als Mitglied der Legion of Doom in Challenge of the Super Friends Cartoon von Ted Cassidy geäußert.,-0.41543996141726774
Above the canopy the ogee outer arch rises to a final pinnacle bearing a pedestal.,"Über dem Baldachin erhebt sich der ogee äußere Bogen zu einem letzten Gipfel, der einen Sockel trägt.",0.010180974837864306
"The turnpike, US 30 and the Raystown Branch of the Juniata River all pass through the 650 ft narrows.","Die Drehkreuze, US 30 und der Raystown Branch des Juniata River durchqueren alle die 650 ft engen Gassen.",0.1857797261153958
Lindwall's Test haul of 27 scalps equalled the record for an Australian fast bowler in England.,Lindwalls Teststrecke von 27 Kopfhaut entsprach dem Rekord für einen australischen Fast Bowler in England.,-3.3092969895406434
Hitler himself often spoke of the 'infamy of Versailles'.,"Hitler selbst sprach oft von der ""Verleumdung Versailles"".",0.11785285660109705
"More infrequently, assorted other species of raptor would join the juvenile eagle roosts at dusk.",Seltener treten auch andere Raptor-Arten in der Dämmerung den jugendlichen Adlerrosten bei.,-0.04132951729980181
"MGM marketers enticed the public with the tagline ""Garbo talks!""","MGM Vermarkter verlockten die Öffentlichkeit mit dem Schlagwort ""Garbo spricht!""",-1.7220332116307226
"Activity shifted farther to the east after September, with Typhoon Higos striking Japan in October and Typhoon Pongsona hitting Guam in December.","Die Aktivität verlagerte sich nach September weiter nach Osten, wobei der Taifun Higos Japan im Oktober und der Taifun Pongsona Guam im Dezember trafen.",-0.13389258420912695
"""ZOG Ate My Brains"", New Internationalist, October 2004.","""ZOG Ate My Brains"", New Internationalist, Oktober 2004.",-0.7000676425672078
Miyabi eliminates all forms of rudeness and crudity from the culture.,Miyabi beseitigt alle Formen von Grobheit und Grobheit aus der Kultur.,0.20126794169211656
"When Danifae betrays her, Halisstra denounces Eilistraee for not warning her, and embraces Lolth once again.","Als Danifae sie verrät, verurteilt Halisstra Eilistraee, weil sie sie nicht gewarnt hat, und umarmt Lolth erneut.",-0.017328797283582126
Antiphonal chants reflect their ancient origins as elaborate recitatives through the reciting tones in their melodies.,Antiphonale Gesänge spiegeln ihren alten Ursprung als aufwändige Rezitative durch die rezitierenden Töne in ihren Melodien wider.,0.044653993454861284
The cedent cannot cede the same claim more than once; nor can he confer upon the cessionary any greater right than the cessionary has himself.,Der Zeder kann denselben Anspruch nicht mehr als einmal aufgeben; er kann dem Zaren auch kein größeres Recht verleihen als der Zöllner selbst.,0.48587046050216465
"A ""Wesleyan Minister"" wrote this to the ‘’Christian Miscellany'’ for 1847.","Ein ""Wesleyan Minister"" schrieb dies an die Kriterien Christian Miscellany 'für 1847.",0.25499691708309086
"At Town Creek, the regiment fought against General Roddy under Brigadier General Grenville M. Dodge.",In Town Creek kämpfte das Regiment unter Brigadegeneral Grenville M. Dodge gegen General Roddy.,0.17265948870568537
"Interest petered out by the 1890s, and when Ross died the Journal soon closed.","Das Interesse versteinerte in den 1890er Jahren, und als Ross starb, schloss das Journal bald.",0.4259633047093807
"GnRH modulators bind to and inhibit the GnRH receptor, thereby preventing gonadotropin release.",GnRH-Modulatoren binden und hemmen den GnRH-Rezeptor und verhindern so die Freisetzung von Gonadotropin.,-0.046222729073976065
"She sailed from West India Docks, London on 29 April 1841.","Sie segelte von West India Docks, London am 29. April 1841.",0.36758281828445255
"By June 30, 1928, the carving of the bison heads for the span keystones and the fasces for the piers was nearly complete.",Am 30. Juni 1928 war das Schnitzen der Bisonköpfe für die Spannweite und die Faszen für die Pfeiler fast abgeschlossen.,0.11291415563642647
"Texas A&M's College Station campus, one of the largest in America, spans 5200 acre plus 350 acre for Research Park.","Der Campus der Texas A & M College Station, einer der größten in Amerika, umfasst 5200 Hektar plus 350 Hektar für den Research Park.",0.33056208687220656
"However, there are additional references to her mildness, clemency, philanthropy and liberality.","Es gibt jedoch zusätzliche Hinweise auf Milde, Milde, Philanthropie und Liberalität.",0.16282811256719754
States and territories disestablished in the 1510s,"Staaten und Gebiete, die in den 1510er Jahren aufgelöst wurden",0.298394564980382
"Other minerals mined in Nevada include construction aggregates, copper, gypsum, diatomite and lithium.","Weitere Mineralien, die in Nevada gefördert werden, sind Bauaggregate, Kupfer, Gips, Diatomit und Lithium.",0.13309230893076443
"The Republic of Korea Armed Forces received 1,015,568 M1 and M2 carbines from 1963 to 1972.",Die Streitkräfte der Republik Korea erhielten von 1963 bis 1972 1.015.568 M1- und M2-Karbinen.,-0.18400453544307535
In the second innings he volunteered to open with David Lloyd instead of the badly bruised Brian Luckhurst.,In der zweiten Innings er freiwillig mit David Lloyd statt der schlecht zerschlagen Brian Luckhurst zu öffnen.,-0.07805010601605655
This can lead to quenching effects due to clustering of dopant ions.,Dies kann zu Abschreckungseffekten aufgrund der Ansammlung von Dopantionen führen.,1.190716033584664
"Colonel William M. Black, Lieutenant Colonel H. H. Patrick, and Captain Harley B. Ferguson.","Oberst William M. Black, Oberstleutnant H. H. Patrick und Captain Harley B. Ferguson.",0.10463188081398515
"Calls for legalization, relegalization or decriminalization","Forderungen nach Legalisierung, Vertreibung oder Entkriminalisierung",-0.011624549606578919
"The council also ordered the punishment of adulterers, pimps, sodomites and bigamists, and prohibited sexual relations between Christians and Muslims.","Der Rat ordnete auch die Bestrafung von Ehebrechern, Zuhältern, Sodomiten und Bigamisten an und verbot sexuelle Beziehungen zwischen Christen und Muslimen.",0.39651922522362454
"On June 24, Clemens pitched an inning in relief against the San Francisco Giants.",Am 24. Juni schlug Clemens eine Inning in Relief gegen die San Francisco Giants auf.,-1.9693831965457733
Presiding over all were terra cotta busts of Shibe and Mack above the main entrances on Lehigh and 21st.,Den Vorsitz führten vor allem Terrakotta-Büsten von Shibe und Mack über den Haupteingängen auf Lehigh und 21.,-0.2638259370840374
These schools contributed to the flat and declining enrollment at Southern Baptist seminaries operating in the same region of the United States.,Diese Schulen trugen zur flachen und rückläufigen Einschreibung in die Southern Baptist Seminare in der gleichen Region der Vereinigten Staaten bei.,0.40857136470995936
Damages from the tornadoes totaled to greater than US$580 Million.,Die Schäden der Tornados beliefen sich auf mehr als 580 Millionen US $.,0.35205668076153546
"But a large number of Muslims, among them ulema from both the Sunni and Shia sects, sided with the British.","Aber eine große Zahl von Muslimen, darunter Ulema sowohl der sunnitischen als auch der schiitischen Sekten, hat sich auf die Seite der Briten gestellt.",-0.41139806747547886
Follies on The Stephen Sondheim Reference Guide Follies at the Music Theatre International website,Follies on The Stephen Sondheim Reference Guide Follies at the Music Theatre International website,0.268783159896424
Woolens such as broadcloth and the lighter kersey became primary products for the area.,Woolens wie Breittuch und die leichtere Kersey wurden primäre Produkte für die Region.,0.4238655421631587
"Sea cucumbers are leathery echinoderms with elongated bodies which contain a single, branched gonad.","Seegurken sind ledrige Einoderme mit langgestreckten Körpern, die eine einzige, verzweigte Gonade enthalten.",0.3707544198015271
"It aired in Sri Lanka, South East Asia, Middle East, United States, Canada, Europe, Oceania, South Africa and Sub Saharan Africa on Sun TV.","Es lief in Sri Lanka, Südostasien, Naher Osten, USA, Kanada, Europa, Ozeanien, Südafrika und Subsahara-Afrika auf Sun TV.",0.32919685701510054
"Ben Schwartz talks about Season 3 of House of Lies with Red Crab, Haardvark, and Paul rating Ben's impersonations.","Ben Schwartz spricht über Staffel 3 von House of Lies mit Red Crab, Haardvark und Paul, die Ben 's Imitationen bewerten.",0.29927300899150533
"Shielding the tailenders from the West Indies fast bowlers, he still managed to score a century between tea and stumps.","Mit der Abschirmung der Schneider aus den West Indies schnelle Bowler, gelang es ihm immer noch, ein Jahrhundert zwischen Tee und Stumpf punkten.",1.0130481387636812
"At Bengal, they traveled to Chittagong, then to Sonargaon, and finally to the capital Gaur.","In Bengalen reisten sie nach Chittagong, dann nach Sonargaon und schließlich in die Hauptstadt Gaur.",0.5251681980743125
Majority and unanimous verdicts in criminal trials,Mehrheit und einstimmige Urteile in Strafverfahren,0.42015729555772796
"When the freaks discover her plot, they exact revenge by mutilating Cleopatra into a freak.","Als die Freaks ihre Handlung entdecken, rächen sie sich, indem sie Cleopatra zu einem Freak verstümmeln.",1.159873668433648
Amy and Dan pursue the Clues while evading the sabotage of other Cahills.,"Amy und Dan verfolgen die Hinweise, während sie sich der Sabotage anderer Cahills entziehen.",0.2650801061249635
In a narrow stretch of the canyon the Utes poured down arrows and bullets onto the mounted militia below.,In einem schmalen Teil des Canyons gossen die Utes Pfeile und Kugeln auf die darunter montierte Miliz.,0.319243927663861
"He undertook his first official tour of Nova Scotia in 1985, during which, amongst other activities, he visited Halifax and skippered Bluenose II.","1985 unternahm er seine erste offizielle Tour durch Nova Scotia, bei der er unter anderem Halifax besuchte und Bluenose II überholte.",0.41299055526355066
Kung Fu Hustle premiered at the 2004 Toronto International Film Festival.,Kung Fu Hustle feierte 2004 auf dem Toronto International Film Festival Premiere.,0.8700171421856204
This extended his patronage throughout Hispania and into southern Gaul.,Dies erweiterte seine Schirmherrschaft in ganz Hispania und in Süd-Gallien.,0.06169146697553043
"Bromeliads collect moisture from rain and humidity in the bases of their leaves, which also nurture frogs, lizards and various insects.","Bromelien sammeln Feuchtigkeit aus Regen und Feuchtigkeit in den Blättern, die auch Frösche, Eidechsen und verschiedene Insekten nähren.",0.2737709730093209
The BBC currently operates HD simulcasts of all its nationwide channels with the exception of BBC Parliament.,Die BBC betreibt derzeit HD-Simulcasts aller ihrer landesweiten Kanäle mit Ausnahme des BBC Parliament.,1.0130481387636812
"Impressionism, Art Nouveau, Symbolism, Fauvism, Cubism and Art Deco movements all evolved in Paris.","Impressionismus, Jugendstil, Symbolismus, Fauvismus, Kubismus und Art Deco Bewegungen entstanden in Paris.",-1.5659101672269056
Artemis's long hair flowing from a topknot evokes Zealot's appearance.,"Artemis langes Haar, das von einem Topknoten fließt, erinnert an das Aussehen von Zealot.",0.1614912026224061
"Gao Chengyong, 54, Chinese serial killer and rapist, executed.","Gao Chengyong, 54, chinesischer Serienmörder und Vergewaltiger, hingerichtet.",0.5069396365665632
"They were soon joined by bands such as the Minutemen, Descendents, Circle Jerks, Adolescents, and T.S.O.L.","Sie wurden bald durch Bands wie die Minutemen, Descendents, Circle Jerks, Adolescent und T.S.O.L. verbunden",0.09678358413325307
Their dislikes and mistrusts partly stemmed from Wolsey's excessive demands for money in the form of the Subsidy or through Benevolences.,Ihre Abneigungen und Misstrauen sind teilweise auf Wolseys übertriebene Geldforderungen in Form von Subventionen oder durch Wohltaten zurückzuführen.,0.21483368788778479
MacArthur attempted to end hazing by using officers rather than upperclassmen to train the plebes.,"MacArthur versuchte, hazing zu beenden, indem er Offiziere anstatt Oberschüler benutzte, um die Plebes auszubilden.",0.1817152351271769
"Many parishioners, roused by the spectacle, began sobbing.","Viele Gemeindemitglieder, die vom Spektakel geweckt wurden, schluchzten.",0.581772745366179
"This destabilized the Pontic army, slewing it towards its right flank.","Dies destabilisierte die Pontische Armee, die sie in Richtung ihrer rechten Flanke erschlug.",0.6717568380409619
They partially displaced the Tule Elk and pronghorn antelope who had lived there in large herds previously.,"Sie verdrängten teilweise die Tule Elch und Prunkornantilope, die dort zuvor in großen Herden gelebt hatten.",1.159873668433648
The depression dissipated on July 18 to the southeast of Honshū.,Die Depression verschwand am 18. Juli südöstlich von Honshū.,0.3311003859335859
"Michelle Moultrie laid down a bunt that spun around the batter's box, but never went foul.","Michelle Moultrie legte eine Fotze nieder, die sich um die Schachtel des Teiges drehte, aber nie faul wurde.",-0.4022907184084934
Aboriginal whaling Convention of Kanagawa Oriental Bluebird Sea Shepherd's operations against Japanese whaling,Aborigines Walkonvention von Kanagawa Oriental Bluebird Sea Shepherd 's Operationen gegen japanischen Walfang,-0.25155741118880753
In the upper part of the chromosphere helium becomes partially ionized.,Im oberen Teil der Chromosphäre wird Helium teilweise ionisiert.,0.5167865937785238
"Gnaeus Cornelius P. f. Lentulus Marcellinus, consul in 56 BC.","Gnaeus Cornelius P. f. Lentulus Marcellinus, Konsul 56 v. Chr.",0.7631383365296042
Reliever Greg Holland was placed on the DL with a right hip impingement.,Reliever Greg Holland wurde mit einer rechten Hüftimpingement auf die DL gelegt.,0.7465462965322066
"In January 1622, James dissolved Parliament, angry at what he perceived as the members' impudence and intransigence.","Im Januar 1622 löste James das Parlament auf, wütend auf das, was er als Unverschämtheit und Unnachgiebigkeit der Mitglieder empfand.",-0.1958609937128002
"John Pappenheimer, 92, American physiologist, respiratory failure.","John Pappenheimer, 92, amerikanischer Physiologe, Atemversagen.",0.14759729792050255
Cutch outlawed it in 1852 with Jodhpur having banned sati about the same time.,Cutch verboten es im Jahr 1852 mit Jodhpur verboten sati etwa zur gleichen Zeit.,0.21356961398729743
"Tottle, C. R. An Encyclopedia of Metallurgy and Meterials.","Tottle, C. R. Eine Enzyklopädie der Metallurgie und Meterialien.",0.016837106469229268
They also often contain cysts that can degenerate or rupture.,"Sie enthalten auch oft Zysten, die degenerieren oder brechen können.",0.8353802439426982
The shell reached Hoods rear ammunition magazine and detonated 112 t of cordite propellant.,Die Schale erreichte Hoods Heckmunition Magazin und zündete 112 t Akku-Treibmittel.,-0.04077661799806078
"On 22 July, the troops in St Johns burnt their huts and marched off.",Am 22. Juli verbrannten die Truppen in St. Johns ihre Hütten und marschierten ab.,0.1401361242811028
"Ali Quli Khan Shamlu, the lala of Abbas and Ismail II's man in Herat proclaimed Abbas shah there April 1581.","Ali Quli Khan Shamlu, die Lala des Mannes von Abbas und Ismail II. in Herat, verkündete Abbas dort im April 1581 als Schah.",0.892386814411109
"Xing Yu as the Coolie, a Kung Fu specialist of Tán Tuǐ Twelve Kicks technique from the Tam School.","Xing Yu als die Coolie, ein Kung Fu Spezialist von Tán TuاTzwölf Kicks Technik aus der Tam School.",-1.1704230511908964
From 1976 onward SWAPO considered itself the ideological as well as the military ally of the MPLA.,Ab 1976 betrachtete sich SWAPO sowohl als ideologischer als auch militärischer Verbündeter der MPLA.,0.5019777249013399
"David Trimble, former First Minister of Northern Ireland, Nobel Laureate.","David Trimble, ehemaliger Erster Minister Nordirlands, Nobelpreisträger.",0.44912410847659484
"Protesters shouted slogans such as ""Kill Dan White!""","Protestanten riefen Slogans wie ""Kill Dan White!""",-0.1381402827546269
"The other articles exported from Tamilakam were ivory, spikenard, betel, diamonds, amethysts and tortoiseshell.","Die anderen Artikel, die aus Tamilakam exportiert wurden, waren Elfenbein, Spikenard, Betel, Diamanten, Amethysten und Schildkröten.",0.35938312994815996
"Ratansingh Bhandári, the deputy viceroy, marched against him, and forced him to retire to Víramgám.","Ratansingh Bhandári, der stellvertretende Vizekönig, marschierte gegen ihn und zwang ihn, sich nach Víramgám zurückzuziehen.",0.38613632141116416
Members journeyed across campus and unveiled a new centennial memorial to Alpha Phi Alpha.,Mitglieder reisten über den Campus und enthüllten Alpha Phi Alpha ein neues hundertjähriges Denkmal.,0.07634326228706077
"This was especially true for oats, which peaked at 91.9 bushels per acre.","Dies galt insbesondere für Hafer, die 91,9 Scheffel pro Hektar erreichten.",-0.06883928942124824
"They also did not intermarry with the newcomers, isolating themselves.","Sie heirateten auch nicht mit den Neuankömmlingen, sondern isolierten sich.",-0.5802594981237617
Usually a plebeian tribune would preside over the assembly.,Normalerweise würde eine plebejische Tribüne über der Versammlung vorstehen.,-0.9453214889363327
Thus Buddhist cosmology and myth rejects theistic creationism.,So lehnt buddhistische Kosmologie und Mythos theistischen Kreationismus ab.,0.3825616727500623
"Other Papal Legate Fiends Messengers, a captain, lawyer, a gaoler, soldiers, heralds, scouts, on both the English and French sides","Andere päpstliche Legat Fiends Messengers, ein Kapitän, Anwalt, ein Gaoler, Soldaten, Boten, Pfadfinder, auf der englischen und französischen Seite",0.4155647608083542
"In addition to the return of Bop It Boptagon, Bounce 'n Boogie Boggle, Connect 4 Basketball, Cranium, Guesstures Freefall, Sorry!","Neben der Rückkehr von Bop It Boptagon, Bounce 'n Boogie Boggle, Verbinden Sie 4 Basketball, Cranium, Gesten Freefall, Sorry!",0.20382810658090622
Ogden Phipps won the toss and took the 1969 weanling filly out of Somethingroyal.,Ogden Phipps gewann den Wurf und holte 1969 das entwöhnende Stutfohlen aus Somethingroyal.,-0.2128984672334693
The fighters were intercepted by Spitfires from 74 and 85 squadrons while six Hurricanes from 17 Squadron attacked.,"Die Kämpfer wurden von Spitfire aus 74 und 85 Staffeln abgefangen, während sechs Hurrikane aus 17 Staffeln angriffen.",0.0025411691255510607
"To placate his conductor Wieland arranged to reinstate the dove, which descended on a string.","Um seinen Dirigenten Wieland zu besänftigen, arrangierte Wieland die Wiedereinsetzung der Taube, die auf eine Saite herabstieg.",0.20181137491077572
"In the 2009 World Baseball Classic, Jeter again started at shortstop.",Im World Baseball Classic 2009 startete Jeter wieder bei Shortstop.,0.9812207618216006
Smaller individuals hovered around the carcass eating chunks that drifted away.,"Kleinere Menschen schwebten um den Schlachtkörper fressende Brocken, die weg drifteten.",0.16260483486939736
Three hurricanes further intensified into major hurricanes.,Drei Hurrikane verstärkten sich weiter zu großen Hurrikanen.,0.43573302823906584
"Improper positioning of the girth too far forward, which can result in rubbing behind the elbows and lead to girth sores.","Unsachgemäße Positionierung des Gurtes zu weit vorne, was zu Reibung hinter den Ellbogen führen und zu Gürtelschmerzen führen kann.",0.2788817789567817
This opened the James River at Hampton Roads to Federal gunboats.,Dies öffnete den James River in Hampton Roads zu Federal Kanonenbooten.,0.2945926320635965
"He leads Wrecker and others on a rampage through the Raft, swearing to take revenge on the New Avengers.","Er führt Wrecker und andere auf einer Rampage durch das Raft und schwört, sich an den Neuen Rächen zu rächen.",-0.9073833403895085
"The Dangers of Domestic Spying by Federal Law Enforcement, American Civil Liberties Union, 2002.","Die Gefahren der häuslichen Spionage durch Bundesgesetzgebung, American Civil Liberties Union, 2002.",0.09880795570164129
"The teacher says Holocaust, the pupils say it’s all bullshit...It’s always the Jews’ fault.","Der Lehrer sagt Holocaust, die Schüler sagen, dass es alle bullshit... It Gefs immer die Juden schuldig.",-1.205498644767797
"According to gender historian Oana Băluță, he ""oscillated between misogyny and sexism"".","Laut Geschlechterhistorikerin Oana Băluță oszillierte er ""zwischen Misogyny und Sexismus"".",0.015265482874032852
"The car spun and skidded for about 300 yards, then hit and ran up the outside guardrail.","Das Auto drehte sich und rutschte für etwa 300 Meter, dann traf und lief die Außenseite Leitplanke.",0.04400901809509955
